Start Date,1/1/2000,,,
End Date,12/31/2017,,,
,,,,
,SENSEX Index,EURINR Curncy,USDINR Curncy,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST
8/26/2004,5135.45,55.9449,46.335,40.33
8/27/2004,5117.01,56.0214,46.305,40.64
8/30/2004,5186.45,55.8497,46.3675,40.64
8/31/2004,5192.08,56.1699,46.3538,39.61
9/1/2004,5210.85,56.4669,46.3325,41.47
9/2/2004,5198.72,56.3714,46.32,41.57
9/3/2004,5218.46,56.3549,46.295,41.23
9/6/2004,5246.23,55.9414,46.3488,40.62
9/7/2004,5264.67,56.074,46.36,40.76
9/8/2004,5298.16,55.8279,46.3225,40.39
9/9/2004,5298.23,56.4167,46.2925,42.22
9/10/2004,5370.05,56.5065,46.2725,40.2
9/13/2004,5397.46,56.5798,46.1725,40.75
9/14/2004,5428.77,56.151,45.905,41.18
9/15/2004,5420.09,56.1128,45.855,40.35
9/16/2004,5477.68,55.7443,45.865,40.75
9/17/2004,5561.15,56.0042,45.875,42.45
9/20/2004,5545.82,55.6662,45.8775,42.91
9/21/2004,5605.93,56.2151,45.845,43.39
9/22/2004,5616.87,56.2152,45.86,44.93
9/23/2004,5539.48,56.598,45.925,45.13
9/24/2004,5527.75,56.4509,45.91,45.33
9/27/2004,5511.81,56.3347,45.965,45.93
9/28/2004,5462.61,56.743,46.11,46.45
9/29/2004,5527.56,56.6291,46.01,46.08
9/30/2004,5583.61,56.6793,45.95,46.38
10/1/2004,5675.54,56.8747,45.9,46.62
10/4/2004,5766.3,56.4811,45.8525,46.19
10/5/2004,5758.67,56.3039,45.865,47.13
10/6/2004,5713.75,56.3359,45.8575,47.99
10/7/2004,5773.66,56.3712,45.8563,48.9
10/8/2004,5776.85,56.4227,45.815,49.71
10/11/2004,5717.54,56.8218,45.8425,50.66
10/12/2004,5676.73,56.3957,45.8725,48.59
10/13/2004,5676.73,56.3496,45.835,49.28
10/14/2004,5713.1,56.7013,45.86,50.09
10/15/2004,5686.73,56.8526,45.86,49.93
10/18/2004,5679.83,57.2131,45.8475,48.91
10/19/2004,5738.11,57.2852,45.8025,48.77
10/20/2004,5673.02,57.6078,45.77,50.52
10/21/2004,5641.06,57.7345,45.7375,50.72
10/22/2004,5641.06,57.7248,45.69,51.22
10/25/2004,5581.49,58.4046,45.65,50.78
10/26/2004,5651.09,58.4594,45.675,51.56
10/27/2004,5662.87,58.3489,45.635,49.45
10/28/2004,5715.62,57.7992,45.565,48.37
10/29/2004,5672.27,57.8918,45.3875,48.98
11/1/2004,5704.1,57.8801,45.4175,47.06
11/2/2004,5754.76,57.7846,45.51,46.55
11/3/2004,5842.54,57.658,45.375,47.56
11/4/2004,5832.88,58.0768,45.21,46.01
11/5/2004,5891.36,58.1994,45.175,46.42
11/8/2004,5930.47,58.5268,45.1725,45.92
11/9/2004,5929.6,58.2609,45.16,43.71
11/10/2004,5973.75,58.5623,45.18,44.75
11/11/2004,5954.31,58.1235,45.155,43.02
11/12/2004,5964.01,58.3493,45.155,42.31
11/15/2004,5964.01,58.4486,45.155,43.04
11/16/2004,5996.7,58.4828,45.07,42.29
11/17/2004,6016.58,58.7553,45.0613,42.76
11/18/2004,6025.47,58.8179,45.13,42.72
11/19/2004,5961.71,58.6957,45.095,44.89
11/22/2004,5963.8,58.7006,45.04,44.38
11/23/2004,6009.86,58.8299,45.07,44.45
11/24/2004,6035.95,59.2998,45.0813,44.82
11/25/2004,6035.03,59.4228,45.0275,44.66
11/26/2004,6035.03,59.5534,45.0375,44.57
11/29/2004,6157.77,59.4249,44.805,45.75
11/30/2004,6234.29,59.2173,44.635,45.51
12/1/2004,6227.83,59.1652,44.455,42.31
12/2/2004,6328.43,58.6994,44.105,40.15
12/3/2004,6322.76,58.6334,44.135,39.36
12/6/2004,6322.5,58.6693,43.63,39.65
12/7/2004,6316.28,58.8276,43.725,38.27
12/8/2004,6261.52,58.6903,44.075,38.69
12/9/2004,6304.27,58.8026,44.2125,39.67
12/10/2004,6233.54,58.896,44.73,37.38
12/13/2004,6268.72,58.7374,44.28,37.84
12/14/2004,6325.53,58.7259,44.115,39.45
12/15/2004,6402.29,58.866,44.04,41.97
12/16/2004,6420.38,58.7976,43.83,41.43
12/17/2004,6346.48,58.4513,43.945,43.39
12/20/2004,6403,58.7082,43.93,42.45
12/21/2004,6451.3,58.7144,43.82,42.37
12/22/2004,6413.66,58.7304,43.845,40.64
12/23/2004,6441.85,58.8949,43.775,40.71
12/24/2004,6498.06,59.2805,43.785,40.07
12/27/2004,6513.03,59.3314,43.855,40.07
12/28/2004,6563.48,59.6234,43.725,40.07
12/29/2004,6567.94,59.5612,43.7,39.17
12/30/2004,6522.54,59.5054,43.725,40.37
12/31/2004,6602.69,59.3316,43.46,40.46
1/3/2005,6679.2,58.8347,43.475,40.46
1/4/2005,6651.01,58.2495,43.52,41.04
1/5/2005,6458.84,58.0572,43.83,40.51
1/6/2005,6367.39,57.9217,43.91,42.85
1/7/2005,6420.46,57.9914,43.82,43.18
1/10/2005,6308.54,57.6054,43.93,42.92
1/11/2005,6222.87,57.6397,43.8025,43.12
1/12/2005,6102.74,57.4162,43.81,43.3
1/13/2005,6221.06,57.8286,43.735,45.09
1/14/2005,6173.82,57.3661,43.7475,44.96
1/17/2005,6194.07,57.1924,43.655,45.03
1/18/2005,6192.35,57.0349,43.725,45.39
1/19/2005,6173.32,57.2273,43.725,44.71
1/20/2005,6183.24,56.7734,43.81,44.32
1/21/2005,6183.24,56.9267,43.81,45.73
1/24/2005,6106.43,57.2709,43.765,46.01
1/25/2005,6162.98,57.1744,43.795,46.96
1/26/2005,6162.98,56.9861,43.795,46.51
1/27/2005,6239.43,57.1219,43.785,46.44
1/28/2005,6419.09,57.048,43.725,44.95
1/31/2005,6555.94,56.8491,43.72,45.92
2/1/2005,6552.47,56.9629,43.705,44.82
2/2/2005,6530.06,56.7717,43.42,44.01
2/3/2005,6619.97,56.5893,43.42,43.85
2/4/2005,6618.23,56.4045,43.475,43.89
2/7/2005,6535.17,55.8958,43.49,43.04
2/8/2005,6544.77,55.6563,43.7,43.07
2/9/2005,6593.53,55.8964,43.71,43.44
2/10/2005,6577.83,55.9859,43.78,45
2/11/2005,6633.76,56.394,43.825,45.28
2/14/2005,6679.33,56.7415,43.755,45.53
2/15/2005,6670.06,56.8871,43.82,45.39
2/16/2005,6607.78,56.9864,43.765,46.15
2/17/2005,6589.29,57.2509,43.81,45.82
2/18/2005,6584.32,57.1964,43.8488,46.34
2/21/2005,6534.68,57.2141,43.8288,46.73
2/22/2005,6589.41,57.8282,43.7563,48.62
2/23/2005,6582.5,57.7761,43.715,48.51
2/24/2005,6574.21,57.9549,43.7,49.44
2/25/2005,6569.72,57.5859,43.7,49.61
2/28/2005,6713.86,57.9087,43.675,50.06
3/1/2005,6651.08,57.7672,43.72,50.11
3/2/2005,6686.89,57.2863,43.71,51.22
3/3/2005,6784.72,57.4677,43.715,51.95
3/4/2005,6849.48,57.3934,43.73,51.8
3/7/2005,6878.98,57.7651,43.725,52.09
3/8/2005,6915.09,57.8658,43.6988,52.84
3/9/2005,6892.82,58.3708,43.645,53.38
3/10/2005,6907.65,58.4391,43.595,52.66
3/11/2005,6853.73,58.425,43.565,53.1
3/14/2005,6810.04,58.3932,43.5575,53.45
3/15/2005,6752.45,58.3375,43.5875,53.6
3/16/2005,6746.88,58.2407,43.6325,54.88
3/17/2005,6669.52,58.3734,43.66,55.06
3/18/2005,6700.34,58.1223,43.655,55.59
3/21/2005,6656.69,57.7684,43.7275,55.65
3/22/2005,6535.45,57.6569,43.7325,54.59
3/23/2005,6454.46,57.1481,43.78,53.04
3/24/2005,6442.87,56.8087,43.7563,53.93
3/25/2005,6442.87,56.673,43.7562,53.93
3/28/2005,6510.74,56.5834,43.7888,53.93
3/29/2005,6367.86,56.6461,43.82,53.03
3/30/2005,6381.4,56.725,43.82,52.09
3/31/2005,6492.82,56.6903,43.745,54.29
4/1/2005,6605.04,56.6913,43.75,56.51
4/4/2005,6604.42,56.4006,43.7825,56.23
4/5/2005,6550.29,56.0854,43.7825,55.44
4/6/2005,6606.41,56.3941,43.7538,55.27
4/7/2005,6545.64,56.4172,43.7275,54.04
4/8/2005,6479.54,56.1697,43.7663,52.89
4/11/2005,6397.52,56.6432,43.7163,53.21
4/12/2005,6464.61,56.7604,43.7325,53.03
4/13/2005,6467.92,56.5819,43.75,51.38
4/14/2005,6467.92,56.1313,43.75,52.29
4/15/2005,6248.34,56.2427,43.83,51.61
4/18/2005,6156.78,56.9308,43.83,50.78
4/19/2005,6134.86,56.8464,43.765,52.94
4/20/2005,6243.74,57.0828,43.755,53.78
4/21/2005,6299.2,57.2753,43.755,54.01
4/22/2005,6346.57,57.1398,43.735,54.97
4/25/2005,6377.85,56.6898,43.705,54.4
4/26/2005,6339.98,56.688,43.67,54.14
4/27/2005,6278.5,56.4922,43.7213,52.29
4/28/2005,6284.2,56.4756,43.705,52.48
4/29/2005,6154.44,56.3996,43.535,51.09
5/2/2005,6195.15,56.0897,43.575,51.09
5/3/2005,6216.77,56.0433,43.59,50.52
5/4/2005,6289.55,56.3938,43.5238,50.97
5/5/2005,6359.65,56.2615,43.415,51.13
5/6/2005,6388.48,56.2831,43.435,50.77
5/9/2005,6481.35,55.7892,43.48,51.29
5/10/2005,6454.71,55.8314,43.435,51.43
5/11/2005,6445.13,55.7878,43.29,50.07
5/12/2005,6456.82,55.4008,43.37,48.34
5/13/2005,6451.54,54.8434,43.43,48.66
5/16/2005,6528.03,54.8168,43.4975,49.09
5/17/2005,6466,54.9477,43.4913,49.34
5/18/2005,6447,54.8515,43.475,48.15
5/19/2005,6478.94,54.9785,43.4788,47.88
5/20/2005,6499.5,54.8762,43.4563,48.03
5/23/2005,6539.83,54.5242,43.4563,48.37
5/24/2005,6565.37,54.8298,43.5063,48.82
5/25/2005,6597.6,54.6795,43.535,50.07
5/26/2005,6670.78,54.579,43.53,50.16
5/27/2005,6707.72,54.5755,43.5363,50.7
5/30/2005,6663.55,54.4559,43.58,50.7
5/31/2005,6715.11,53.899,43.7,50.73
6/1/2005,6729.9,53.5928,43.775,53.27
6/2/2005,6655.56,53.5708,43.69,52.4
6/3/2005,6748.85,53.5592,43.615,54.17
6/6/2005,6758.19,53.4407,43.575,53.67
6/7/2005,6781.25,53.5368,43.5535,53.13
6/8/2005,6858.24,53.6243,43.49,52.11
6/9/2005,6832.53,53.2932,43.537,53.82
6/10/2005,6781.99,53.2694,43.51,52.67
6/13/2005,6832.68,52.5929,43.6635,55.77
6/14/2005,6860.18,52.839,43.6088,54.89
6/15/2005,6906.98,52.5618,43.655,55.24
6/16/2005,6900.41,52.817,43.585,56.22
6/17/2005,6906.52,53.0212,43.515,57.76
6/20/2005,6984.55,53.2399,43.54,58.32
6/21/2005,7076.52,52.6638,43.5,57.5
6/22/2005,7145.34,52.764,43.48,56.58
6/23/2005,7119.76,52.6169,43.5,57.96
6/24/2005,7148.62,52.5622,43.515,58.36
6/27/2005,7151.08,52.9743,43.49,59.3
6/28/2005,7049,52.7001,43.485,57.18
6/29/2005,7119.88,52.5435,43.53,56.15
6/30/2005,7193.85,52.451,43.485,55.58
7/1/2005,7210.77,52.5606,43.55,57.54
7/4/2005,7277.31,51.8637,43.545,57.94
7/5/2005,7220.25,51.8311,43.55,58.29
7/6/2005,7287.6,51.8907,43.555,59.85
7/7/2005,7145.13,52.3669,43.59,59.28
7/8/2005,7212.08,51.9498,43.59,58.2
7/11/2005,7306.74,52.2896,43.5625,57.44
7/12/2005,7303.95,52.9714,43.5363,59.69
7/13/2005,7247.91,52.9978,43.51,59.07
7/14/2005,7187.7,52.5424,43.535,56.96
7/15/2005,7271.54,52.6157,43.52,57.61
7/18/2005,7347.1,52.4788,43.545,56.99
7/19/2005,7346.63,52.1481,43.545,57.36
7/20/2005,7342.89,52.5666,43.5213,56.65
7/21/2005,7304.32,52.8312,43.175,55.72
7/22/2005,7423.25,52.8483,43.485,57.58
7/25/2005,7505.6,52.5325,43.5513,57.86
7/26/2005,7552.77,52.2228,43.4725,58.03
7/27/2005,7605.03,52.0363,43.3925,58.01
7/28/2005,7605.03,52.497,43.465,58.76
7/29/2005,7635.42,52.5914,43.48,59.37
8/1/2005,7669.45,53.08,43.425,60.44
8/2/2005,7756.04,53.2041,43.54,60.62
8/3/2005,7756.47,53.4868,43.4438,59.65
8/4/2005,7797.08,53.6722,43.5225,60.12
8/5/2005,7754,53.7475,43.4838,61.07
8/8/2005,7606.17,53.8479,43.55,62.7
8/9/2005,7595.57,53.843,43.5475,61.98
8/10/2005,7729.82,53.9209,43.5588,63.99
8/11/2005,7816.51,54.0996,43.595,65.38
8/12/2005,7767.49,54.2851,43.5388,66.45
8/15/2005,7767.49,53.8487,43.5388,65.48
8/16/2005,7768.24,53.6039,43.5338,65.08
8/17/2005,7859.53,53.5611,43.5375,62.56
8/18/2005,7811.33,53.2466,43.57,62.4
8/19/2005,7780.76,53.0835,43.5825,64.36
8/22/2005,7750.6,53.3121,43.6263,64.5
8/23/2005,7615.99,53.4228,43.6563,64.65
8/24/2005,7612,53.3917,43.7413,66.01
8/25/2005,7660.42,53.735,43.71,66.27
8/26/2005,7680.22,53.7416,43.6975,64.87
8/29/2005,7634.43,54.008,43.885,64.87
8/30/2005,7745,53.6583,44.0388,67.57
8/31/2005,7805.43,53.8155,44.15,67.02
9/1/2005,7876.15,54.5434,44.025,67.72
9/2/2005,7899.77,55.0801,43.87,66.06
9/5/2005,7925.24,54.9216,43.815,64.85
9/6/2005,7946.78,54.7772,43.895,64.67
9/7/2005,7946.78,54.6334,43.84,62.89
9/8/2005,8052.56,54.3742,43.8225,63.08
9/9/2005,8060.01,54.3281,43.8425,62.84
9/12/2005,8138.42,53.9248,43.8325,61.8
9/13/2005,8193.96,53.8664,43.9113,62.21
9/14/2005,8189.48,53.9411,43.9025,64.13
9/15/2005,8283.76,53.6509,43.8913,63.66
9/16/2005,8380.96,53.7541,43.8763,61.81
9/19/2005,8444.84,53.2873,43.91,65.61
9/20/2005,8500.28,53.3841,43.875,64.2
9/21/2005,8487.14,53.5786,43.8788,64.73
9/22/2005,8221.64,53.6641,43.93,64.6
9/23/2005,8222.59,53.2064,43.9088,62.44
9/26/2005,8478.91,52.9366,43.965,63.93
9/27/2005,8525.52,52.9199,44.05,62.97
9/28/2005,8606.03,52.9743,44.0363,63.93
9/29/2005,8650.17,53.081,44.0163,63.84
9/30/2005,8634.48,53.0469,44.015,63.48
10/3/2005,8697.65,52.6187,44.1275,62.8
10/4/2005,8799.96,52.7129,44.22,61.22
10/5/2005,8724.47,52.95,44.2875,60.12
10/6/2005,8528.7,53.3675,44.2788,58.37
10/7/2005,8491.56,53.9661,44.395,59.21
10/10/2005,8483.86,54.1933,44.755,58.78
10/11/2005,8540.56,53.9667,44.875,60.08
10/12/2005,8540.56,53.8186,44.875,61.05
10/13/2005,8376.9,53.8501,44.9488,60.33
10/14/2005,8201.73,53.7332,44.8463,59.48
10/17/2005,8202.62,53.9951,44.8775,60.57
10/18/2005,8122.25,53.978,45.1688,59.28
10/19/2005,7971.06,54.0565,45.1663,58.6
10/20/2005,7935.12,54.0561,45.225,57.91
10/21/2005,8068.95,54.1366,45.075,58.48
10/24/2005,7920.8,53.9583,45.1588,58.24
10/25/2005,7991.74,54.2418,45.075,60.24
10/26/2005,7974.69,54.3829,45.07,58.87
10/27/2005,7798.49,54.6533,45.0875,59.14
10/28/2005,7685.64,54.7798,45.0825,59.42
10/31/2005,7892.32,54.419,45.1637,58.1
11/1/2005,7944.1,54.1681,45.085,58.37
11/2/2005,8072.75,54.3573,45.2925,58.38
11/3/2005,8072.75,54.6333,45.29,60.52
11/4/2005,8072.75,54.3887,45.54,59.25
11/7/2005,8206.83,54.2361,45.905,58.04
11/8/2005,8317.8,53.8534,45.825,57.81
11/9/2005,8308.78,53.7932,45.705,56.88
11/10/2005,8308.93,53.9044,45.8,55.68
11/11/2005,8471.04,53.4456,45.685,54.99
11/14/2005,8494.29,53.7283,45.8,55.9
11/15/2005,8494.29,53.3649,45.75,55.18
11/16/2005,8595.92,53.4799,45.765,56
11/17/2005,8649.52,53.4044,45.845,54.85
11/18/2005,8686.65,53.4581,45.75,54.88
11/21/2005,8610.74,54.1264,45.755,55.34
11/22/2005,8534.97,53.6789,45.77,56.41
11/23/2005,8638.34,53.9782,45.77,56.21
11/24/2005,8744.04,53.962,45.7038,55.3
11/25/2005,8853.21,53.8739,45.825,55.01
11/28/2005,8994.94,53.8505,45.9688,54.88
11/29/2005,8931.16,54.2562,45.9,54.32
11/30/2005,8788.81,54.1212,45.9288,55.05
12/1/2005,8944.78,54.1913,45.96,56.15
12/2/2005,8961.61,54.0851,46.17,57.05
12/5/2005,8823.31,54.2649,46.31,57.73
12/6/2005,8815.53,54.4102,46.185,57.61
12/7/2005,8895.81,54.2181,46.21,56.98
12/8/2005,8906.31,54.4257,46.24,58.67
12/9/2005,9067.28,54.4959,46.215,57.31
12/12/2005,9133.67,54.813,46.11,59.44
12/13/2005,9263.9,54.9444,46.095,60
12/14/2005,9241.76,55.0005,45.7325,59.84
12/15/2005,9170.4,54.6158,45.44,59.4
12/16/2005,9284.46,54.438,45.32,57.13
12/19/2005,9394.27,54.2026,45.04,56.11
12/20/2005,9346.24,54.2021,45.24,56.17
12/21/2005,9339.17,53.8139,45.225,56.72
12/22/2005,9372.3,53.4984,45.2025,56.55
12/23/2005,9256.91,53.6453,45.1675,56.69
12/26/2005,9085.89,53.4836,45.045,56.69
12/27/2005,9283.16,53.644,45.2725,56.29
12/28/2005,9257.51,53.8443,45.135,57.64
12/29/2005,9323.25,53.5296,45.1625,58.07
12/30/2005,9397.93,53.303,45.05,58.98
1/2/2006,9390.14,53.4004,45.0925,58.98
1/3/2006,9539.37,53.5288,45.0488,61.35
1/4/2006,9648.08,54.0151,44.76,61.68
1/5/2006,9617.74,54.0323,44.725,61.13
1/6/2006,9640.29,54.0105,44.585,62.72
1/9/2006,9583.45,53.5591,44.305,62.01
1/10/2006,9445.3,53.6189,44.3275,61.92
1/11/2006,9445.3,53.4767,44.3275,62.17
1/12/2006,9380.88,53.6044,44.15,62.62
1/13/2006,9374.19,53.3534,44.24,62.26
1/16/2006,9311.19,53.6762,44.2575,63.18
1/17/2006,9314.13,53.676,44.3638,64.9
1/18/2006,9237.53,53.8686,44.4675,64.19
1/19/2006,9449.84,53.5933,44.3475,65.23
1/20/2006,9520.96,53.4082,44.25,66.43
1/23/2006,9464.9,54.2888,44.1825,66.16
1/24/2006,9549.92,54.3561,44.265,65.34
1/25/2006,9685.74,54.3132,44.175,64.23
1/26/2006,9685.74,54.0923,44.175,64.92
1/27/2006,9870.79,53.8151,44.145,66.24
1/30/2006,9849.03,53.3269,44.1213,66.59
1/31/2006,9919.89,53.4073,44.1175,65.99
2/1/2006,9859.26,53.5593,44.21,65.03
2/2/2006,9843.87,53.4234,44.2625,62.88
2/3/2006,9742.58,53.3522,44.1975,63.39
2/6/2006,9980.42,52.9975,44.245,63.33
2/7/2006,10082.28,53.0359,44.21,61.56
2/8/2006,10044.82,53.0162,44.26,61.06
2/9/2006,10044.82,52.944,44.19,60.75
2/10/2006,10110.97,52.9224,44.2,59.64
2/13/2006,10173.25,52.6593,44.2625,60.62
2/14/2006,10086.63,52.6601,44.225,59.52
2/15/2006,10113.18,52.767,44.22,58.15
2/16/2006,10124.3,52.6405,44.3488,58.79
2/17/2006,9981.11,52.8096,44.4675,59.89
2/20/2006,10079.3,53.0358,44.3675,61.54
2/21/2006,10168.11,52.9041,44.41,61.6
2/22/2006,10224.32,52.9996,44.6475,60.44
2/23/2006,10244.05,53.1995,44.445,60.54
2/24/2006,10200.76,52.8614,44.44,62.6
2/27/2006,10282.09,52.7059,44.495,60.99
2/28/2006,10370.24,52.7872,44.39,61.76
3/1/2006,10565.47,52.9303,44.37,62.45
3/2/2006,10626.78,52.9408,44.3763,64.07
3/3/2006,10595.43,53.2789,44.3388,64.18
3/6/2006,10735.36,53.3258,44.3225,62.34
3/7/2006,10725.67,52.8623,44.3563,61.17
3/8/2006,10508.85,53.0394,44.4838,60.03
3/9/2006,10573.54,53.063,44.485,61.06
3/10/2006,10765.16,53.0558,44.495,60.83
3/13/2006,10803.71,53.093,44.5138,62.2
3/14/2006,10801.72,53.1699,44.485,64.26
3/15/2006,10801.72,53.4298,44.4175,63.1
3/16/2006,10878.74,53.6492,44.43,64.21
3/17/2006,10860.04,54.1041,44.4525,63.26
3/20/2006,10941.11,54.1279,44.4,61.34
3/21/2006,10905.2,53.9093,44.435,62.13
3/22/2006,10841.35,53.722,44.5038,61.5
3/23/2006,10840.59,53.7346,44.545,63.27
3/24/2006,10950.3,53.4759,44.655,63.51
3/27/2006,11079.02,53.7261,44.6688,63.61
3/28/2006,11086.03,53.8361,44.65,64.97
3/29/2006,11183.48,53.7249,44.7038,65.55
3/30/2006,11307.04,53.9484,44.7,66.46
3/31/2006,11279.96,54.0631,44.6225,65.91
4/3/2006,11564.36,54.1414,44.6013,66.84
4/4/2006,11638.01,54.8101,44.7138,66.39
4/5/2006,11746.9,54.9502,44.715,67.1
4/6/2006,11746.9,54.6355,44.6825,67.84
4/7/2006,11589.44,54.045,44.6875,67.29
4/10/2006,11662.55,54.3019,44.835,69.25
4/11/2006,11662.55,54.4431,44.835,69.52
4/12/2006,11355.73,54.7025,45.19,70.18
4/13/2006,11237.23,54.6714,45.155,70.14
4/14/2006,11237.23,54.6827,45.155,70.14
4/17/2006,11539.68,55.2926,45.135,71.3
4/18/2006,11821.57,55.7786,45.185,71.85
4/19/2006,11895.98,55.8414,45.1025,72.95
4/20/2006,12039.55,55.5719,45.1163,72.87
4/21/2006,12030.3,55.7106,45.145,74.17
4/24/2006,11915.24,55.6536,44.92,73.86
4/25/2006,11646.78,55.931,44.995,72.46
4/26/2006,11938.53,56.103,45.06,72.44
4/27/2006,11835.02,56.2127,45.025,71.02
4/28/2006,11851.93,56.7036,44.88,72.5
5/1/2006,12042.56,56.3749,44.79,73.4
5/2/2006,12218.78,56.5508,44.83,74.87
5/3/2006,12310.72,56.6144,44.82,73.32
5/4/2006,12347.63,56.8855,44.9,70.39
5/5/2006,12359.7,57.0955,44.86,70.88
5/8/2006,12462.47,56.9879,44.83,69.33
5/9/2006,12513.86,57.2114,44.84,71.22
5/10/2006,12612.38,57.3407,44.94,70.82
5/11/2006,12435.41,57.5868,45.085,72.51
5/12/2006,12285.11,58.0377,44.9,72.18
5/15/2006,11822.2,58.072,45.4475,70.18
5/16/2006,11873.73,58.5277,45.515,70.08
5/17/2006,12217.81,57.5642,45.175,69.04
5/18/2006,11391.43,58.3928,45.455,69.67
5/19/2006,10938.61,58.2252,45.565,68.68
5/22/2006,10481.77,58.622,45.56,69.35
5/23/2006,10822.78,58.3501,45.53,71
5/24/2006,10573.15,58.3472,45.75,69.22
5/25/2006,10666.32,58.7433,45.895,70.71
5/26/2006,10809.35,58.4483,45.8863,70.59
5/29/2006,10853.14,58.7844,46.1,70.59
5/30/2006,10786.63,59.5817,46.295,71.05
5/31/2006,10398.61,59.3884,46.37,70.41
6/1/2006,10071.42,59.352,46.3525,69.39
6/2/2006,10451.33,59.2945,45.9025,71.03
6/5/2006,10213.48,59.0708,45.77,71.37
6/6/2006,9957.32,58.9419,45.93,70.81
6/7/2006,9756.76,58.7708,45.965,69.19
6/8/2006,9295.81,58.1678,45.9825,69.05
6/9/2006,9810.46,58.0865,45.96,70.48
6/12/2006,9476.15,57.7957,45.917,68.93
6/13/2006,9062.65,57.7065,46.0375,68.3
6/14/2006,8929.44,57.9227,45.9825,68.49
6/15/2006,9545.06,58.1066,45.985,68.45
6/16/2006,9884.51,57.9486,45.84,68.8
6/19/2006,9997.84,57.7523,45.925,68.11
6/20/2006,9822.52,57.8036,45.9525,68.08
6/21/2006,10040.14,58.1917,45.965,69.17
6/22/2006,10275.88,58.0372,46.1425,69.95
6/23/2006,10401.3,57.6777,46.12,69.93
6/26/2006,10042.06,58.3725,46.39,70.73
6/27/2006,10151.01,58.3093,46.36,70.98
6/28/2006,10129.7,58.2473,46.39,71.41
6/29/2006,10162.16,58.6366,46.3,72.88
6/30/2006,10609.25,58.8897,46.04,73.51
7/3/2006,10695.26,58.9834,46.07,73.39
7/4/2006,10662.22,58.8822,46.0125,72.51
7/5/2006,10919.64,58.6345,46.075,73.98
7/6/2006,10767.97,58.9838,46.155,74.08
7/7/2006,10509.53,58.7915,46.0675,73.51
7/10/2006,10684.3,58.7407,46.145,72.89
7/11/2006,10614.35,58.9955,46.175,73.67
7/12/2006,10930.09,58.7394,46.2388,74.96
7/13/2006,10858.5,58.7951,46.3313,77.19
7/14/2006,10678.22,58.6588,46.3688,77.58
7/17/2006,10293.22,58.5326,46.66,75.92
7/18/2006,10226.78,58.4062,46.63,74.36
7/19/2006,10007.34,59.1549,46.83,73.9
7/20/2006,10352.94,59.0832,46.8,73.72
7/21/2006,10085.91,59.3658,46.73,73.75
7/24/2006,10215.37,59.2598,46.875,74.61
7/25/2006,10415.61,58.8949,46.76,73.28
7/26/2006,10617.27,59.5249,46.71,74
7/27/2006,10741.59,59.1854,46.53,75.01
7/28/2006,10680.23,59.5849,46.55,73.39
7/31/2006,10743.88,59.444,46.5,75.15
8/1/2006,10751.66,59.7642,46.5913,75.89
8/2/2006,10876.19,59.7231,46.63,76.89
8/3/2006,10923.16,59.6109,46.52,76.56
8/4/2006,10866.51,59.9372,46.5,76.17
8/7/2006,10812.64,59.8303,46.54,78.3
8/8/2006,11014.97,59.7428,46.48,77.55
8/9/2006,11145.18,59.7633,46.41,77.28
8/10/2006,11149.17,59.3746,46.33,75.28
8/11/2006,11192.46,59.2024,46.47,75.63
8/14/2006,11312.99,59.2594,46.54,74.43
8/15/2006,11312.99,59.3503,46.48,73.77
8/16/2006,11448.31,59.808,46.48,72.83
8/17/2006,11477.48,59.5727,46.37,71.58
8/18/2006,11465.72,59.5254,46.39,72.3
8/21/2006,11511.68,59.8964,46.42,73.38
8/22/2006,11502.62,59.5316,46.45,73.24
8/23/2006,11406.65,59.4932,46.47,72.02
8/24/2006,11531.95,59.3909,46.43,72.68
8/25/2006,11572.2,59.393,46.42,72.7
8/28/2006,11619.52,59.4351,46.49,70.82
8/29/2006,11706.85,59.6341,46.47,69.86
8/30/2006,11723.92,59.692,46.38,70.18
8/31/2006,11699.05,59.6356,46.44,70.25
9/1/2006,11778.02,59.7155,46.39,69.15
9/4/2006,11914.21,59.8523,46.33,67.71
9/5/2006,11904.6,59.3281,46.21,68.09
9/6/2006,11933.21,59.0983,46.02,66.93
9/7/2006,11853.85,58.8267,46.1,66.53
9/8/2006,11918.65,58.5896,46.07,65.33
9/11/2006,11550.69,58.8212,46.25,64.55
9/12/2006,11660.79,58.7091,46.235,64.29
9/13/2006,11893.79,58.6316,46.1575,64.29
9/14/2006,11973.02,58.7022,46,63.54
9/15/2006,12009.59,58.4163,46.0456,63.33
9/18/2006,12071.3,58.6348,46.15,64.05
9/19/2006,11970.47,58.4193,46.02,62.17
9/20/2006,12109.14,58.2968,45.95,60.47
9/21/2006,12274.27,58.5995,45.86,61.34
9/22/2006,12236.78,58.6849,45.9,60.41
9/25/2006,12173.91,58.5424,45.935,60.8
9/26/2006,12321.19,58.1633,45.78,60.12
9/27/2006,12366.91,58.1302,45.77,62.21
9/28/2006,12380.74,58.3362,45.79,62.54
9/29/2006,12454.42,58.203,45.8675,62.48
10/2/2006,12454.42,58.5608,45.88,60.45
10/3/2006,12366.39,58.1898,45.735,58.43
10/4/2006,12204.01,58.074,45.67,59.22
10/5/2006,12389.41,57.9211,45.55,60
