Start Date,1/1/2000,,,,,,,,,,,,,,,,,,
End Date,12/1/2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,SENSEX Index,BSEAUTO Index,BANKEX Index,BSETCG Index,BSETCD Index,SPBSCGIP Index,SPBSHLIP Index,SPBSITIP Index,BSEMETL Index,BSEOIL Index,BSEREAL Index,BSEPOWR Index,SPBSCDIP Index,SPBSBMIP Index,SPBSENIP Index,SPBSFIIP Index,SPBSIDIP Index,SPBSTLIP Index,SPBSUTIP Index
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
11/29/2013,20791.93,12321.76,12730.3,9816.81,5745.19,6443.9,9447.73,8354.88,9410.91,8650.68,1355.92,1631.74,1609.894,1511.031,2218.158,2502.744,1895.518,1279.691,1347.294
12/2/2013,20898.01,12377.83,12878.19,9974.42,5746.08,6446.52,9631.57,8389.49,9505.42,8618.11,1362.84,1637.95,1620.619,1521.112,2213.445,2527.173,1917.499,1297.187,1349.403
12/3/2013,20854.92,12325.14,12806.28,9942.1,5712.5,6400.27,9612.67,8403,9527.83,8661.79,1379.79,1641.36,1620.439,1525.592,2219.653,2518.141,1915.221,1289.82,1351.693
12/4/2013,20708.71,12196.21,12732.76,9843.97,5715.84,6320.57,9567.13,8416.64,9552.47,8594.01,1342.92,1646.49,1609.478,1520.686,2204.645,2496.372,1895.352,1289.349,1355.757
12/5/2013,20957.81,12241.81,13298.26,10197.06,5737.41,6264.36,9405.18,8374.39,9658.13,8701.1,1362.82,1668.34,1615.859,1530.238,2233.228,2582.531,1929.466,1301.456,1365.297
12/6/2013,20996.53,12297.41,13363.74,10279.2,5808.83,6277.09,9428.38,8367.7,9718.57,8733.07,1365.6,1706.21,1626.228,1533.506,2245.585,2583.81,1942.024,1297.83,1396.457
12/9/2013,21326.42,12466.17,13754.8,10601.79,5802.36,6283.18,9435.65,8405.98,9789.23,8882.35,1401.18,1733.33,1648.049,1554.417,2281.227,2640.797,1975.556,1311.865,1419.391
12/10/2013,21255.26,12455.14,13510.63,10285.59,5748.77,6331.94,9462.89,8572.21,9879.28,8849.58,1380.42,1661.93,1641.895,1560.222,2270.706,2597.155,1939.16,1308.843,1362.146
12/11/2013,21171.41,12324.22,13459.28,10142.3,5716.87,6365.41,9445.52,8548.67,9817.36,8773.66,1372.94,1657.95,1641.899,1550.542,2255.05,2591.828,1907.209,1283.094,1358.938
12/12/2013,20925.61,12053.65,13268.01,10038.75,5675.09,6329.81,9368.65,8487.33,9682.46,8659.17,1368.56,1664.77,1630.592,1532.802,2221.961,2569.147,1873.009,1269.302,1367.157
12/13/2013,20715.58,12034.34,12969.5,9852.32,5622.11,6290.58,9315.61,8482.29,9621.38,8563.99,1339.87,1627.77,1612.809,1510.937,2201.448,2512.264,1858.833,1255.16,1342.671
12/16/2013,20659.52,11949.54,12962.94,9896.03,5689.39,6260.5,9392.42,8618.89,9640.73,8426.38,1341.6,1633.16,1608.545,1505.649,2169.48,2509.093,1861.729,1234.232,1344.581
12/17/2013,20612.14,11943.88,12797.18,9926.19,5748.53,6303.2,9525.86,8637,9642.62,8381.23,1332.78,1621.28,1612.307,1507.978,2153.956,2477.589,1863.489,1262.555,1334.032
12/18/2013,20859.86,12150.35,12976.05,10185.66,5825.96,6331.48,9643.02,8679.49,9706.32,8561.23,1379.62,1655.17,1639.525,1518.146,2198.741,2519.336,1894.619,1269.549,1357.523
12/19/2013,20708.62,12112.38,12661.22,9990.82,5770.09,6325.02,9744.27,8832.79,9728.14,8456.33,1368.55,1638.37,1630.266,1515.241,2173.324,2462.903,1877.807,1261.458,1343.179
12/20/2013,21079.72,12357.25,12890.53,10047.1,5686.31,6383.73,9805.13,8978.45,9779.48,8779.99,1406.31,1663.67,1657.974,1528.732,2255.419,2516.143,1894.143,1273.864,1361.644
12/23/2013,21101.03,12385.17,12993.46,10177.24,5730.23,6395.78,9846.38,8892.85,9928.47,8828.35,1450.76,1679.19,1666.197,1548.199,2266.594,2531.833,1915.916,1270.726,1369.009
12/24/2013,21032.71,12375.58,12937.6,10244.24,5751.87,6390.95,9860.99,8896.52,9819.76,8807.98,1451.88,1675.48,1671.189,1544.954,2263.958,2523.023,1920.322,1264.395,1361.245
12/25/2013,21032.71,12375.58,12937.6,10244.24,5751.87,6390.95,9860.99,8896.52,9819.76,8807.98,1451.88,1675.48,1671.189,1544.954,2263.958,2523.023,1920.322,1264.395,1361.245
12/26/2013,21074.59,12318.76,13006.6,10267.68,5802.3,6402.49,9846.35,8924.93,9868.52,8811.95,1449.74,1693.32,1672.685,1552.398,2264.243,2531.935,1924.178,1268.24,1376.339
12/27/2013,21193.58,12308.04,13073.59,10285.01,5829.19,6444.1,9901.06,9076.28,9917.78,8775.27,1454.02,1694.04,1671.858,1559.783,2255.899,2546.144,1925.664,1271.255,1379.981
12/30/2013,21143.01,12252.32,12986.13,10243.16,5810.93,6463.53,9859.46,9005.21,9985.23,8788.47,1430.95,1690.68,1662.321,1559.257,2261.992,2537.214,1925.803,1275.262,1371.85
12/31/2013,21170.68,12258.83,13001.94,10264.26,5821.34,6461.37,9876.64,9020.18,9964.29,8834.42,1433.41,1700.75,1666.118,1562.971,2273.981,2546.989,1933.144,1274.784,1384.112
1/1/2014,21140.48,12274.57,13010.39,10269.29,5873.34,6471.58,9927.44,8967.88,9985.35,8801.7,1474.79,1702.29,1676.705,1567.753,2266.658,2549.582,1938.289,1305.488,1390.206
1/2/2014,20888.33,12170.38,12774.11,9977.82,5771.62,6364.49,9847.79,8969.87,9836.85,8650.45,1429.58,1666.75,1652.394,1543.424,2224.921,2506.147,1896.344,1261.266,1361.249
1/3/2014,20851.33,12029.73,12775.1,9807.16,5799.82,6387.76,9916.98,9167.96,9718.47,8540.22,1441.84,1637.72,1651.556,1534.449,2195.186,2508.6,1872.519,1272.849,1341.115
1/6/2014,20787.3,12053.77,12631.37,9820.78,5801.57,6410.39,9970.02,9135.7,9720,8522.58,1431.66,1631.05,1654.128,1536.764,2192.139,2491.447,1881.713,1270.323,1335.693
1/7/2014,20693.24,12064.82,12608.32,9869.15,5813.81,6408.67,9977.61,9023.59,9557.12,8406.08,1408.05,1609.8,1654.045,1518.194,2162.986,2483.749,1880.49,1278.433,1319.311
1/8/2014,20729.38,12150.39,12625.87,9735.82,5779.81,6418.49,10073.14,9035.34,9598.3,8435.24,1401.86,1609.37,1660.658,1519.64,2173.156,2492.68,1874.588,1278.063,1328.099
1/9/2014,20713.37,12081.33,12532.13,9537.91,5750.99,6380.74,10107.93,9075.37,9699.63,8499.49,1369.46,1611.92,1648.587,1519.549,2191.865,2474.928,1849.684,1262.256,1333.147
1/10/2014,20758.49,11956.31,12338.8,9415.33,5677.46,6451.95,10114,9266.58,9551.58,8549.36,1348.26,1589.7,1632.581,1502.681,2200.757,2443.538,1832.688,1261.846,1317.343
1/13/2014,21134.21,12037.22,12590.05,9561.01,5685.57,6460.66,10053.21,9529.34,9555.96,8741.09,1357.45,1591.71,1637.008,1502.476,2250.609,2486.904,1853.989,1266.237,1319.495
1/14/2014,21032.88,11979.85,12507.27,9501.12,5656.21,6433.72,10111.48,9463.08,9421.52,8748.11,1338.4,1586.88,1623.398,1485.867,2252.308,2476.563,1846.518,1267.784,1315.86
1/15/2014,21289.49,12125.54,12706.61,9689.03,5613.79,6470.61,10116.92,9523.08,9525.77,8780.52,1355.97,1598.96,1632.83,1501.307,2261.727,2519.706,1871.898,1279.014,1323.89
1/16/2014,21265.18,12023.87,12680.52,9713.12,5612.9,6424.55,10064.52,9576.28,9692.85,8753.06,1359.05,1600.17,1631.671,1517.093,2257.847,2519.705,1862.424,1218.49,1321.845
1/17/2014,21063.62,12028.06,12481.08,9688.56,5547.92,6423.42,10029.52,9329.74,9635.03,8774.93,1326.5,1590.26,1623.666,1505.59,2247.705,2477.098,1848.112,1205.135,1312.964
1/20/2014,21205.05,12114.46,12574.74,9700.22,5566.47,6481.29,10062.27,9594.58,9658.36,8690.76,1335.79,1598.77,1632.634,1510.079,2226.353,2488.919,1861.969,1213.553,1315.089
1/21/2014,21251.12,12239.74,12769.51,9761.91,5596.24,6473.74,10057.01,9533.74,9732.54,8644.52,1343.65,1589.32,1633.697,1518.518,2213.837,2515.185,1879.697,1206.216,1307.779
1/22/2014,21337.67,12273.68,12801.43,9710.82,5596.35,6470.53,10188.38,9551.23,9823.43,8709.94,1350.98,1595.69,1636.513,1528.649,2230.5,2520.567,1878.499,1215.793,1315.867
1/23/2014,21373.66,12144.28,12796.86,9889.53,5726.8,6480.1,10209.47,9523.29,9774.35,8669.85,1350.19,1592.24,1628.64,1522.818,2216.344,2524.833,1890.514,1227.958,1315.253
1/24/2014,21133.56,11953.12,12556.16,9624.23,5574.77,6402.26,10065.42,9456.74,9604.37,8645.61,1307.17,1568.57,1610.385,1493.925,2208.469,2480.428,1840.373,1217.92,1302.609
1/27/2014,20707.45,11555.36,12057.06,9364.36,5468.6,6382.55,9965.91,9388.76,9238.48,8440.41,1218.06,1521.42,1572.124,1447.278,2152.588,2395.971,1771.109,1179.797,1264.82
1/28/2014,20683.51,11574,12020.48,9390.09,5475.57,6399.12,9901.19,9297.49,9397.13,8448.58,1231.23,1520.72,1568.218,1461.938,2155.288,2394.288,1782.523,1168.697,1264.63
1/29/2014,20647.3,11587.96,11937.04,9476.48,5434.12,6401.31,9964.43,9347.17,9270.46,8445.2,1224.03,1519.29,1570.807,1454.308,2154.905,2379.016,1786.901,1161.989,1258.867
1/30/2014,20498.25,11619.23,11618.68,9407.69,5528.24,6344.9,9932.53,9330.51,9037.16,8354.19,1192.19,1514.27,1557.368,1424.441,2127.524,2334.276,1784.525,1166.965,1251.38
1/31/2014,20513.85,11568.87,11712.31,9486.63,5548.18,6385.83,9990.26,9400.77,9151.57,8453.06,1211.6,1525.34,1572.79,1443.32,2151.133,2343.649,1785.082,1195.527,1263.814
2/3/2014,20209.26,11350.84,11554.48,9404.55,5518.27,6335.66,10087.77,9253.58,8871.9,8350.95,1186.28,1504.84,1560.164,1409.885,2123.207,2306.047,1755.782,1163.49,1258.517
2/4/2014,20211.93,11415.92,11659.04,9419.46,5543.87,6378.88,10032.07,9092.67,8827.74,8340.79,1193.04,1515.37,1560.194,1402.469,2126.367,2321.814,1769.843,1206.533,1266.317
2/5/2014,20261.03,11602.39,11695.03,9438.87,5542.42,6333.52,10044.83,9175.81,8969.33,8318.4,1212.05,1529.01,1573.617,1415.743,2123.139,2329.185,1786.515,1194.657,1279.1
2/6/2014,20310.74,11701.11,11668.4,9352.02,5597.59,6417.44,10035.08,9157.55,9052.08,8320.95,1193,1535.61,1581.401,1419.739,2130.477,2327.493,1780.557,1204.349,1286.917
2/7/2014,20376.56,11791.28,11743.38,9402.18,5592.84,6388.42,10193.65,9106.56,9292.87,8327.79,1205.35,1548.39,1590.445,1454.774,2133.705,2339.397,1793.131,1192.538,1297.868
2/10/2014,20334.27,11831.93,11680.84,9458.46,5678.39,6376.41,10248.37,9071.18,9245.91,8383.8,1219.18,1544.79,1593.491,1449.919,2149.697,2323.174,1800.404,1149.637,1291.45
2/11/2014,20363.37,11923.19,11720.08,9449.81,5711.47,6368.27,10217.56,9160.83,9279.96,8335.11,1208.17,1529.03,1592.944,1447.618,2137.492,2333.509,1812.826,1151.097,1279.179
2/12/2014,20448.49,11943.69,11831.51,9592.39,5693.84,6324.36,10198.04,9184.34,9156.45,8441.08,1204.26,1527.3,1590.925,1434.886,2161.284,2352.291,1826.002,1162.762,1275.446
2/13/2014,20193.35,11922.86,11582.4,9394.73,5659.88,6262.88,10036.91,9174.24,8990.28,8285.97,1208.98,1501.57,1580.652,1411.522,2119.203,2304.392,1801.965,1145.081,1257.555
2/14/2014,20366.82,11967.98,11657.78,9413.61,5713.25,6286.67,10018.25,9298.59,9053.28,8386.37,1209.98,1505.23,1576.929,1414.251,2140.588,2316.012,1818.118,1156.193,1269.143
2/17/2014,20464.06,12058.97,11798.37,9423.95,5671.6,6279.53,10073.68,9316.36,8989.07,8345.29,1200.02,1519.71,1585.29,1409.005,2127.189,2340,1817.998,1146.364,1283.378
2/18/2014,20634.21,12175.2,12074.22,9620.47,5702.92,6272.66,10097.11,9326.53,9081.87,8340.11,1207.08,1545.95,1594.339,1424.546,2127.737,2390.651,1849.144,1142.891,1291.946
2/19/2014,20722.97,12164.01,12109.39,9720.25,5766.26,6269.81,10207.31,9463.59,8985.18,8364.2,1212.29,1539.62,1594.026,1419.589,2132.982,2396.413,1864.395,1146.565,1286.095
2/20/2014,20536.64,12106.74,11911.62,9731.92,5759.16,6216,10209.09,9413.55,8894.22,8290.11,1210.22,1543.35,1590.903,1409.394,2114.321,2361.944,1864.736,1128.491,1284.168
2/21/2014,20700.75,12167.65,12049.4,9852.64,5789.03,6277.66,10222.15,9526.35,8969.78,8351.14,1208.99,1547.83,1600.405,1437.503,2128.692,2383.455,1886.406,1100.077,1291.335
2/24/2014,20811.44,12249.97,12192.66,10101.53,5790.41,6301.93,10331.26,9496.84,8888.2,8400.28,1208.94,1525.43,1608.528,1433.131,2138.938,2409.589,1910.154,1087.656,1267.692
2/25/2014,20852.47,12322.14,12182.38,10159.33,5961.62,6318.9,10361.63,9580.81,8732.81,8392.9,1209.5,1518.99,1618.012,1428.393,2136.487,2410.628,1914.036,1098.426,1254.919
2/26/2014,20986.99,12427.9,12250.53,10254.45,5991.45,6374.17,10451.19,9616.72,8575.85,8427.72,1203.24,1527.62,1628.599,1415.009,2139.656,2421.49,1926.866,1096.753,1261.339
2/27/2014,20986.99,12427.9,12250.53,10254.45,5991.45,6374.17,10451.19,9616.72,8575.85,8427.72,1203.24,1527.62,1628.599,1415.009,2139.656,2421.49,1926.866,1096.753,1261.339
2/28/2014,21120.12,12598.73,12284.27,10375.6,5951.36,6352.19,10678.24,9747.71,8660.83,8425.99,1203.5,1528.54,1627.879,1426.053,2138.974,2428.85,1962.465,1104.142,1255.818
3/3/2014,20946.65,12449.57,12180.67,10267.99,6054.95,6330.78,10543.93,9627.79,8648.01,8446.14,1203.22,1510.57,1619.347,1423.694,2143.914,2408.573,1945.949,1105.518,1243.403
3/4/2014,21209.73,12508.23,12481.85,10473.16,6172.92,6384.72,10520.21,9631.64,8934.61,8578.63,1215.56,1538.33,1633.731,1465.176,2174.415,2459.767,1973.004,1115.957,1264.857
3/5/2014,21276.86,12479.37,12664.94,10592,6027.4,6407.05,10508.01,9651.84,8995.15,8565.6,1239.23,1544.4,1638.98,1475.127,2175.703,2492.012,1982.035,1108.035,1260.296
3/6/2014,21513.87,12584.92,12878.13,10783.65,6117.52,6431.85,10484.18,9679.18,9196.01,8756.51,1289.93,1582.23,1663.049,1508.221,2223.155,2532.825,2010.478,1124.101,1292.669
3/7/2014,21919.79,12721.44,13567.23,11220.79,6182.91,6454.6,10278.47,9482.55,9348.36,9076.5,1359.57,1610.82,1682.706,1527.541,2305.07,2627.798,2060.233,1166.694,1303.952
3/10/2014,21934.83,12786.07,13826.73,11532.08,6128.31,6434.5,10111.41,9262.67,9251.75,9177.84,1393.15,1622.71,1706.598,1525.876,2330.935,2672.625,2076.75,1187.224,1302.023
3/11/2014,21826.42,12703.64,13755.65,11458.3,6094.68,6420.58,10008.62,9274.04,8933.63,9124.73,1424.29,1633.86,1698.546,1496.504,2319.279,2664.295,2072.24,1178.747,1311.144
3/12/2014,21856.22,12620.28,13723.53,11374.99,6147.03,6488.59,10126.79,9323.85,8915.24,9058.47,1423.25,1624.42,1707.289,1487.187,2304.035,2658.908,2050.752,1171.154,1307.138
3/13/2014,21774.61,12688.93,13849.85,11399.29,6130.85,6510.84,10035.5,8953.87,8858.33,9189.73,1373.89,1613.21,1700.802,1477.881,2340.347,2679.901,2047.107,1162.757,1297.163
3/14/2014,21809.8,12808.16,13756.15,11609.65,6115.74,6522.51,10112.36,8918.74,8897.93,9213.08,1387.68,1621.3,1705.674,1481.799,2345.515,2661.163,2075.344,1145.141,1298.93
3/17/2014,21809.8,12808.16,13756.15,11609.65,6115.74,6522.51,10112.36,8918.74,8897.93,9213.08,1387.68,1621.3,1705.674,1481.799,2345.515,2661.163,2075.344,1145.141,1298.93
3/18/2014,21832.61,12785.97,13830.81,11568.95,6170.2,6633.22,10142.01,8854.13,8951.21,9293.04,1380.53,1641.85,1721.421,1487.889,2369.458,2673.332,2065.318,1149.735,1309.838
3/19/2014,21832.86,12776.99,13914.61,11624.29,6191.03,6703.05,10184.02,8662.98,9140.81,9247.23,1375.61,1640.05,1723.368,1515.077,2357.444,2691.923,2079.234,1164.625,1304.096
3/20/2014,21740.09,12643.85,13725.87,11399.14,6184.56,6700.52,10200.93,8807.58,9031.14,9228.06,1345,1613.55,1714.64,1496.674,2354.213,2651.121,2049.812,1153.914,1287.08
3/21/2014,21753.75,12725.63,13810.25,11430.94,6227.63,6728.93,10192.51,8864.52,9205.24,9054.86,1370.04,1624.33,1724.289,1517.09,2311.129,2658.024,2069.807,1144.002,1292.334
3/24/2014,22055.48,12888.5,14179.83,11541.95,6231.45,6754.14,10186.55,8859.08,9277.14,9302.23,1375.95,1640.4,1745.517,1528.397,2371.058,2719.45,2087.015,1149.757,1314.046
3/25/2014,22055.21,12920.65,14220.05,11735.07,6313.33,6795.75,10183.25,8793.59,9290.13,9166.7,1393.86,1671.86,1757.187,1526.701,2338.927,2734.24,2110.249,1152.526,1328.292
3/26/2014,22095.3,13043.86,14308,11893.28,6226.75,6751.72,10012.75,8716.31,9541.42,9271.21,1390.57,1668.73,1754.956,1555.84,2367.27,2747.518,2138.077,1163.932,1327.529
3/27/2014,22214.37,13111.46,14414.15,11975.1,6317.57,6793.8,9946.01,8708.18,9538.99,9389.44,1405.3,1684.15,1768.806,1569.841,2395.419,2773.21,2143.818,1201.474,1342.209
3/28/2014,22339.97,13142.84,14585.16,12068.53,6359.59,6816.74,10020.99,8764.05,9684.27,9455.85,1427.96,1734.99,1779.944,1600.083,2416.347,2808.007,2168.779,1217.881,1383.182
3/31/2014,22386.27,13280.27,14572.46,12011.23,6526.14,6781.32,10037.95,8784.01,10059.1,9485.72,1468.4,1724.5,1803.508,1647.432,2427.938,2815.068,2180.071,1218.715,1376.116
4/1/2014,22446.44,13305.01,14400.7,11972.85,6612.63,6793.77,10089.67,8925.95,10100.31,9589.26,1455.92,1728.47,1800.459,1651.132,2454.69,2794.615,2178.904,1210.569,1385.793
4/2/2014,22551.49,13431.08,14534.86,12114.45,6687.67,6706.44,10250.68,8967.24,10049.44,9726.62,1483.46,1746.03,1809.917,1646.558,2487.908,2832.12,2213.385,1242.707,1400.484
4/3/2014,22509.07,13413.41,14375.92,12013.6,6708.82,6733.3,10331.86,8964.92,10084.86,9641.86,1476.87,1738.3,1811.054,1657.853,2466.629,2806.463,2195.854,1225.5,1395.792
4/4/2014,22359.5,13278.87,14362.26,11924.33,6722.85,6706.32,10336.1,8887.9,10110.15,9593.77,1526.6,1723.9,1805.505,1660.791,2458.457,2799.687,2186.796,1216.463,1386.962
4/7/2014,22343.45,13264.91,14305.35,11913.57,6639.82,6711.74,10307.5,8872.98,10134.35,9584.06,1505.71,1711.96,1806.399,1670.432,2456.156,2790.068,2187.848,1232.124,1387.401
4/8/2014,22343.45,13264.91,14305.35,11913.57,6639.82,6711.74,10307.5,8872.98,10134.35,9584.06,1505.71,1711.96,1806.399,1670.432,2456.156,2790.068,2187.848,1232.124,1387.401
4/9/2014,22702.34,13499.24,14798.8,12131.61,6725.22,6746.87,10525.52,8787.34,10363.34,9701.59,1533.57,1741.95,1819.917,1694.484,2485.908,2879.276,2245.814,1236.741,1410.709
4/10/2014,22715.33,13572.54,14805.97,12326.55,6699.34,6720.92,10383.9,8715.37,10385.84,9773.32,1552.79,1785.77,1815.742,1703.671,2504.742,2889.235,2300.593,1230.008,1441.227
4/11/2014,22628.96,13409.68,14689.89,12205.35,6726.22,6707.4,10467.42,8843.11,10352.33,9647.77,1557.26,1781.67,1804.012,1709.128,2477.412,2866.094,2281.505,1235.554,1440.287
4/14/2014,22628.96,13409.68,14689.89,12205.35,6726.22,6707.4,10467.42,8843.11,10352.33,9647.77,1557.26,1781.67,1804.012,1709.128,2477.412,2866.094,2281.505,1235.554,1440.287
4/15/2014,22484.93,13284.13,14386.45,12187.07,6637.81,6723.89,10417.97,9024.93,10061.67,9612.38,1510.7,1768.61,1792.112,1672.162,2468.508,2806.865,2252.302,1239.21,1429.018
4/16/2014,22277.23,13197.3,14370.22,11886.03,6564.6,6756.59,10365.61,8808.32,10080.45,9543.12,1452.25,1735.79,1776.123,1662.73,2448.146,2789.001,2217.214,1226.406,1409.252
4/17/2014,22628.84,13494.62,14625.65,12074.5,6617.02,6841.87,10438.37,8914.65,10266.72,9713.7,1492.84,1767.29,1798.844,1692.474,2489.985,2835.875,2266.255,1234.307,1426.18
4/18/2014,22628.84,13494.62,14625.65,12074.5,6617.02,6841.87,10438.37,8914.65,10266.72,9713.7,1492.84,1767.29,1798.844,1692.474,2489.985,2835.875,2266.255,1234.307,1426.18
4/21/2014,22764.83,13674.22,14822.16,12425.63,6644.6,6822.08,10474.07,8862.34,10495.19,9732.63,1488.72,1773.83,1816.962,1718.52,2498.573,2865.842,2309.905,1264.318,1429.086
4/22/2014,22758.37,13614.71,14846.18,12573.3,6662.68,6793.53,10492.51,8817.99,10412.29,9844.72,1482.21,1769.29,1807.556,1706.395,2525.589,2868.256,2321.096,1263.121,1426.943
4/23/2014,22876.54,13632.16,15012.05,12761.14,6604.25,6819.23,10545.87,8815.51,10435.17,9812.46,1463.29,1759.88,1812.593,1709.405,2518.852,2890.445,2329.875,1270.77,1422.059
4/24/2014,22876.54,13632.16,15012.05,12761.14,6604.25,6819.23,10545.87,8815.51,10435.17,9812.46,1463.29,1759.88,1812.593,1709.405,2518.852,2890.445,2329.875,1270.77,1422.059
4/25/2014,22688.07,13615.96,14910.3,12589.52,6633.02,6691.77,10583.64,8801.25,10432.38,9605.77,1472.17,1741.18,1807.892,1695.12,2466.742,2886.466,2308.697,1283.913,1407.251
4/28/2014,22631.61,13483.49,14964.24,12462.05,6638.39,6668.16,10749.2,8792.89,10376.59,9581.94,1480.63,1741.77,1798.556,1693.478,2462.13,2889.602,2287.646,1279.864,1407.866
4/29/2014,22466.19,13322.91,14773.76,12368.95,6650.27,6612.43,10756.82,8786.58,10097.42,9545.36,1475.02,1722.39,1788.491,1668.43,2453.541,2862.311,2270.09,1272.131,1395.744
4/30/2014,22417.8,13372.23,14706.66,12118.32,6517.26,6613.14,10708.94,8758.17,9981.03,9548.47,1396.79,1686.54,1774.588,1644.426,2451.127,2853.894,2240.074,1237.269,1373.43
5/1/2014,22417.8,13372.23,14706.66,12118.32,6517.26,6613.14,10708.94,8758.17,9981.03,9548.47,1396.79,1686.54,1774.588,1644.426,2451.127,2853.894,2240.074,1237.269,1373.43
5/2/2014,22403.89,13303.39,14690.5,11902.84,6552.51,6605.9,10804.04,8852.33,9840.32,9551.6,1400.11,1681.22,1775.847,1636.511,2453.435,2860.186,2223.38,1234.014,1370.159
5/5/2014,22445.12,13347.12,14749.12,12011.27,6581.99,6632.39,10726.22,8763.2,9959.13,9697.33,1389.63,1673.33,1780.248,1648.179,2489.293,2855.657,2230.647,1207.301,1368.605
5/6/2014,22508.42,13359.1,14829.5,12129.67,6793.61,6657.58,10746.99,8717.11,9965.93,9804.2,1388.9,1667.62,1780.841,1648.279,2516.899,2863.298,2249.633,1203.123,1360.39
5/7/2014,22323.9,13265.53,14814.71,12109.11,6846.26,6641.67,10730.07,8500.05,9894.94,9783.29,1373.54,1670.88,1769.246,1634.667,2513.578,2843.46,2246.4,1194.129,1357.857
5/8/2014,22344.04,13341.88,14924.81,12156.04,6935.14,6591.9,10710.68,8519.49,9908.59,9763.12,1360.9,1674.6,1771.589,1632.277,2506.019,2852.769,2257.604,1187.854,1357.724
5/9/2014,22994.23,13676.71,15721.36,12562.48,6932.91,6643.52,10645.59,8581.98,10224.81,10099.28,1420.52,1743.52,1811.918,1680.91,2595.859,2987.108,2318.272,1201.169,1401.523
5/12/2014,23551,14071.23,16113.65,12912.21,7066.53,6787.54,10555.71,8661.82,10465.99,10409.17,1433.64,1795.45,1849.147,1702.915,2678.721,3045.913,2381.492,1224.365,1443.358
5/13/2014,23871.23,14175.8,16206.48,13236.64,7272.77,6845.1,10519.25,8881.43,10540.56,10704.52,1468.66,1853.91,1875.224,1730.354,2750.012,3078.12,2434.079,1235.677,1479.299
5/14/2014,23815.12,14172.2,16256.42,13189.21,7438.69,6887.28,10498.72,8860.23,10879.85,10620.79,1532.1,1869.3,1889.865,1767.901,2733.724,3087.399,2438.169,1258.962,1493.831
5/15/2014,23905.6,14106.36,16279.74,13070.99,7552.03,6902.07,10449.51,8828.1,10802.07,10721.95,1515.16,1887.44,1877.375,1751.742,2754.335,3093.289,2423.278,1246.49,1512.167
5/16/2014,24121.74,14230.62,16994.36,13482.14,7478.42,6786.05,10313.99,8633.92,11084.51,11006.17,1605.57,1950.28,1891.535,1800.623,2824.376,3193.384,2496.584,1280.101,1558.299
5/19/2014,24363.05,14246.77,17438.08,14605.99,7628.14,6549.51,9975.11,8218,11839.52,11584.92,1716.47,2148.24,1921.54,1875.934,2982.993,3308.897,2640.41,1304.766,1691.197
5/20/2014,24376.88,14250.49,17304.26,14631.35,7809.09,6606.63,10136.72,8395.28,12030.15,11207.45,1800.47,2155.26,1953.641,1916.345,2886.912,3309.194,2647.58,1345.652,1689.014
5/21/2014,24298.02,14321.8,17119.75,14392.84,7776.21,6654.19,10130.02,8471.75,12062.79,11177.93,1834.6,2159.19,1977.594,1913.302,2888.779,3292.417,2626.614,1326.626,1700.287
5/22/2014,24374.4,14334.41,17239.64,14464.19,8303.46,6710.79,10147.01,8460.14,12279.69,11301.06,1936.21,2206.68,2007.171,1936.851,2923.289,3317.14,2637.617,1312.263,1753.934
5/23/2014,24693.35,14580.74,17523.13,14775.05,8235.58,6703.18,10155.39,8481.9,12538.05,11545.47,1976.96,2287.46,2035.387,1969.338,2990.021,3381.467,2684.906,1343.684,1809.558
5/26/2014,24716.88,14794.89,17393.11,14858.52,8070.99,6704.86,10079.29,8597.58,12545.28,11366.67,1873.8,2220.23,2016.798,1949.355,2948.324,3345.486,2682.888,1321.929,1755.501
5/27/2014,24549.51,14601.14,17286.15,14847.88,8020.6,6695.22,10098.59,8628.72,12550.45,11148.02,1856.98,2172.63,2004.706,1951.132,2901.66,3311.461,2660.251,1315.845,1715.569
5/28/2014,24556.09,14491.66,17383.42,14914.28,7941,6686.5,10104.14,8755.56,12347.04,11049.71,1882.96,2175.03,2004.326,1965.34,2875.835,3327.3,2669.485,1340.359,1712.559
5/29/2014,24234.15,14466.04,17227.63,14691.51,7852.97,6659.35,10098.05,8471.52,12239.58,10868.96,1857.22,2149.87,2004.662,1950.711,2826.993,3300.036,2632.646,1319.076,1700.626
