Date,Open,High,Low,Close
9-August-2012,1658.10,1667.33,1635.00,1645.32,
10-August-2012,1638.46,1646.21,1625.87,1634.29,
13-August-2012,1634.99,1677.63,1633.59,1673.62,
14-August-2012,1695.64,1695.64,1649.69,1661.38,
16-August-2012,1666.39,1675.35,1657.34,1661.27,
17-August-2012,1660.79,1666.11,1624.39,1632.85,
21-August-2012,1633.96,1655.34,1633.96,1652.77,
22-August-2012,1643.64,1651.55,1632.15,1636.67,
23-August-2012,1640.38,1645.85,1622.84,1631.89,
24-August-2012,1623.96,1628.69,1587.86,1590.52,
27-August-2012,1590.98,1594.47,1547.90,1551.97,
28-August-2012,1547.97,1556.15,1528.09,1545.29,
29-August-2012,1556.06,1556.72,1493.30,1497.74,
30-August-2012,1490.04,1529.00,1483.83,1525.09,
31-August-2012,1518.06,1531.08,1495.65,1510.91,
3-September-2012,1515.80,1524.94,1493.31,1497.89,
4-September-2012,1499.36,1525.69,1498.49,1521.67,
5-September-2012,1511.77,1530.42,1502.49,1507.03,
6-September-2012,1500.82,1522.08,1499.19,1506.39,
7-September-2012,1530.48,1551.14,1526.57,1547.02,
8-September-2012,1550.10,1553.89,1544.36,1551.99,
10-September-2012,1553.82,1557.50,1534.99,1539.90,
11-September-2012,1532.02,1555.75,1528.19,1554.30,
12-September-2012,1563.71,1570.65,1549.73,1566.87,
13-September-2012,1567.95,1573.02,1553.80,1558.60,
14-September-2012,1580.81,1636.85,1580.81,1633.05,
17-September-2012,1649.18,1739.73,1649.18,1734.50,
18-September-2012,1729.41,1749.55,1727.02,1742.96,
20-September-2012,1731.74,1755.30,1701.00,1738.32,
21-September-2012,1752.10,1797.38,1748.68,1777.44,
24-September-2012,1776.14,1836.77,1776.14,1803.20,
25-September-2012,1808.42,1859.77,1782.26,1840.77,
26-September-2012,1832.72,1876.86,1819.20,1846.15,
27-September-2012,1857.68,1862.26,1843.26,1853.93,
28-September-2012,1870.59,1902.42,1842.87,1847.00,
1-October-2012,1854.31,1857.32,1828.18,1849.80,
3-October-2012,1857.66,1862.59,1838.28,1852.83,
4-October-2012,1862.78,1951.92,1862.78,1944.41,
5-October-2012,1963.10,1973.51,1886.61,1949.58,
8-October-2012,1930.56,1943.51,1873.74,1881.40,
9-October-2012,1884.80,1901.17,1866.53,1890.36,
10-October-2012,1866.50,1866.50,1797.91,1803.17,
11-October-2012,1807.07,1891.54,1807.07,1886.30,
12-October-2012,1883.69,1917.04,1863.04,1869.65,
15-October-2012,1867.51,1889.42,1862.26,1879.45,
16-October-2012,1892.11,1899.10,1814.86,1822.14,
17-October-2012,1832.48,1850.92,1799.53,1810.79,
18-October-2012,1824.48,1861.04,1812.90,1857.49,
19-October-2012,1847.55,1865.22,1828.60,1844.15,
22-October-2012,1831.73,1854.09,1819.88,1847.60,
23-October-2012,1848.72,1865.51,1839.15,1841.62,
25-October-2012,1840.95,1852.61,1790.75,1816.73,
26-October-2012,1811.60,1826.97,1791.90,1800.33,
29-October-2012,1804.19,1814.30,1776.81,1787.36,
30-October-2012,1788.53,1804.23,1736.84,1746.63,
31-October-2012,1746.13,1774.95,1729.86,1771.62,
1-November-2012,1775.98,1805.79,1765.23,1803.39,
2-November-2012,1818.21,1831.66,1807.43,1812.78,
5-November-2012,1817.98,1820.87,1801.12,1810.59,
6-November-2012,1808.81,1849.42,1807.56,1847.66,
7-November-2012,1847.34,1902.79,1847.34,1898.71,
8-November-2012,1878.62,1942.33,1871.39,1937.30,
9-November-2012,1940.94,1959.69,1897.73,1905.44,
12-November-2012,1903.51,1927.76,1894.40,1922.02,
13-November-2012,1921.25,1931.43,1906.15,1917.12,
15-November-2012,1901.56,1961.47,1893.49,1954.82,
16-November-2012,1955.12,1976.71,1874.82,1889.23,
19-November-2012,1892.81,1908.55,1875.40,1889.57,
20-November-2012,1901.76,1910.53,1827.26,1832.50,
21-November-2012,1837.54,1884.32,1823.94,1877.82,
22-November-2012,1888.39,1904.23,1862.66,1880.04,
23-November-2012,1881.96,1885.92,1857.82,1869.11,
26-November-2012,1859.65,1892.21,1859.65,1876.97,
27-November-2012,1887.25,1950.62,1886.80,1937.04,
29-November-2012,1946.17,2008.98,1946.17,2002.45,
30-November-2012,2017.54,2025.76,1987.90,1998.36,
3-December-2012,2008.57,2037.09,1997.01,2025.30,
4-December-2012,2024.32,2056.31,2017.05,2042.35,
5-December-2012,2057.44,2112.52,2057.28,2099.84,
6-December-2012,2110.11,2140.66,2080.44,2137.83,
7-December-2012,2146.28,2154.57,2091.51,2101.86,
10-December-2012,2108.36,2140.00,2099.24,2124.93,
11-December-2012,2133.21,2150.33,2060.19,2083.28,
12-December-2012,2089.24,2105.97,2069.62,2080.14,
13-December-2012,2083.18,2107.52,2043.51,2046.54,
14-December-2012,2054.20,2080.92,2049.30,2067.24,
17-December-2012,2069.47,2087.04,2065.99,2071.45,
18-December-2012,2080.04,2124.21,2047.90,2120.67,
19-December-2012,2131.42,2164.85,2124.51,2133.13,
20-December-2012,2122.52,2137.12,2093.37,2123.08,
21-December-2012,2108.36,2116.71,2041.13,2048.55,
24-December-2012,2057.30,2073.18,2053.52,2067.09,
26-December-2012,2075.67,2103.77,2075.05,2092.37,
27-December-2012,2098.57,2109.54,2082.39,2085.61,
28-December-2012,2091.98,2104.38,2075.86,2089.91,
31-December-2012,2089.43,2124.56,2089.04,2110.80,
1-January-2013,2128.52,2172.76,2127.59,2168.74,
2-January-2013,2183.60,2201.33,2167.89,2170.54,
3-January-2013,2179.12,2199.33,2162.59,2194.27,
4-January-2013,2181.51,2202.96,2168.30,2198.41,
7-January-2013,2199.59,2206.63,2165.58,2176.48,
8-January-2013,2169.78,2206.21,2152.85,2202.94,
9-January-2013,2207.88,2237.07,2179.99,2185.35,
10-January-2013,2195.92,2204.42,2160.54,2186.23,
