Date,Open,High,Low,Close
8-September-2014,,,,7461.75,
9-September-2014,,,,7526.01,
10-September-2014,,,,7414.46,
11-September-2014,,,,7452.92,
12-September-2014,,,,7493.01,
15-September-2014,,,,7435.74,
16-September-2014,,,,7431.74,
17-September-2014,,,,7450.92,
18-September-2014,,,,7510.01,
19-September-2014,,,,7479.85,
22-September-2014,,,,7621.70,
23-September-2014,,,,7592.84,
24-September-2014,,,,7725.73,
25-September-2014,,,,7691.15,
26-September-2014,,,,7651.37,
29-September-2014,,,,7581.28,
30-September-2014,,,,7630.97,
1-October-2014,,,,7534.69,
7-October-2014,,,,7497.41,
8-October-2014,,,,7523.35,
9-October-2014,,,,7544.21,
10-October-2014,,,,7351.21,
13-October-2014,,,,7311.69,
14-October-2014,,,,7299.96,
16-October-2014,,,,7296.92,
17-October-2014,,,,7308.07,
20-October-2014,,,,7339.67,
21-October-2014,,,,7381.14,
22-October-2014,,,,7385.46,
23-October-2014,,,,7420.21,
27-October-2014,,,,7341.74,
28-October-2014,,,,7332.80,
29-October-2014,,,,7422.99,
30-October-2014,,,,7463.43,
31-October-2014,,,,7497.07,
3-November-2014,,,,7496.83,
5-November-2014,,,,7520.77,
7-November-2014,,,,7530.68,
10-November-2014,,,,7742.00,
11-November-2014,,,,7688.37,
12-November-2014,,,,7762.46,
13-November-2014,,,,7761.86,
14-November-2014,,,,7752.93,
17-November-2014,,,,7768.25,
18-November-2014,,,,7749.49,
19-November-2014,,,,7733.19,
20-November-2014,,,,7763.15,
21-November-2014,,,,7832.83,
24-November-2014,,,,7812.90,
25-November-2014,,,,7615.59,
26-November-2014,,,,7696.85,
27-November-2014,,,,7711.72,
28-November-2014,,,,7733.68,
1-December-2014,,,,7786.96,
2-December-2014,,,,7837.94,
3-December-2014,,,,7841.34,
