Date,Open,High,Low,Close
26-December-2008,2406.80,2437.98,2353.46,2364.00,
29-December-2008,2361.91,2361.91,2299.72,2349.14,
30-December-2008,2364.96,2430.46,2357.63,2421.64,
31-December-2008,2440.31,2464.88,2416.87,2444.71,
1-January-2009,2448.40,2537.36,2439.94,2520.88,
2-January-2009,2533.37,2545.77,2502.41,2521.09,
5-January-2009,2556.42,2570.73,2532.82,2553.82,
6-January-2009,2552.82,2601.50,2534.07,2592.47,
7-January-2009,2604.40,2632.24,2478.25,2498.32,
9-January-2009,2479.66,2540.22,2447.18,2523.51,
12-January-2009,2513.30,2545.57,2479.35,2498.18,
13-January-2009,2488.63,2517.79,2466.58,2494.19,
14-January-2009,2501.99,2562.03,2501.99,2550.15,
15-January-2009,2506.35,2536.55,2469.11,2526.70,
16-January-2009,2536.19,2554.13,2523.31,2552.02,
19-January-2009,2560.37,2560.98,2529.13,2542.44,
20-January-2009,2509.44,2509.44,2465.55,2476.47,
21-January-2009,2454.55,2474.83,2435.59,2443.26,
22-January-2009,2455.57,2463.63,2394.50,2404.77,
23-January-2009,2401.53,2401.53,2352.83,2370.70,
27-January-2009,2380.88,2422.43,2372.81,2411.50,
28-January-2009,2420.38,2456.09,2420.38,2440.58,
29-January-2009,2456.87,2482.86,2440.45,2473.26,
30-January-2009,2433.23,2506.86,2431.21,2500.23,
2-February-2009,2470.22,2514.70,2457.26,2465.09,
3-February-2009,2473.97,2487.35,2442.07,2461.99,
4-February-2009,2473.52,2489.50,2453.59,2465.58,
5-February-2009,2460.85,2461.83,2399.72,2416.68,
6-February-2009,2419.64,2457.34,2419.64,2447.68,
9-February-2009,2452.18,2492.64,2443.86,2486.18,
